90;91;92;93;95;96;97;99;100;101;102;103;105;107;109;111;113;116;117;120;121;122;125;126;129;130;133;142;200;202;205;206;209;212;213;216;
220;216;215;211;208;207;203;201;143;139;137;133;129;125;121;119;115;114;113;112;111;109;108;107;106;105;104;103;102;99;98;97;96;95;94;93;
max x = 216
max y = 220
min x = 90
min y = 93
