291;241;242;317;348;267;298;268;299;370;324;401;355;344;298;248;249;274;305;275;306;321;352;295;354;385;328;319;350;293;337;368;311;278;279;304;335;305;336;243;244;269;300;270;301;407;361;438;392;381;335;344;375;318;390;421;364;285;286;311;342;312;343;358;389;332;213;226;276;227;214;239;252;270;283;302;333;253;284;240;271;355;309;386;340;329;283;233;234;259;290;260;291;306;337;280;220;221;246;277;247;278;278;228;229;304;335;254;285;255;286;301;332;275;215;216;241;272;242;273;284;315;258;330;361;304;316;347;290;
249;303;257;188;175;242;229;196;183;146;155;133;142;207;216;270;224;209;196;163;150;154;141;215;157;144;218;180;167;241;159;146;220;272;226;211;198;165;152;295;249;234;221;188;175;115;124;102;111;176;185;126;113;187;117;104;178;239;193;178;165;132;119;123;110;184;335;309;255;263;289;274;248;261;235;194;181;202;189;228;215;152;161;139;148;213;222;276;230;215;202;169;156;160;147;221;302;256;241;228;195;182;247;301;255;186;173;240;227;194;181;185;172;246;327;281;266;253;220;207;164;151;225;155;142;216;158;145;219;
max x = 438
max y = 335
min x = 213
min y = 102
