224;148;148;248;172;275;199;181;105;105;205;129;232;156;211;135;235;159;262;186;225;149;249;173;276;200;206;206;207;193;201;239;276;163;163;195;228;265;171;171;196;204;222;
264;280;280;260;276;232;248;280;296;296;276;292;248;264;298;314;294;310;266;282;262;278;258;274;230;246;254;254;252;288;287;280;250;270;270;265;291;261;269;269;296;295;237;
max x = 276
max y = 314
min x = 105
min y = 230
