99;92;98;91;88;87;96;89;89;85;103;96;96;92;90;97;86;89;85;96;95;88;88;84;102;95;95;91;108;101;107;100;97;96;106;99;105;98;95;94;103;96;96;92;110;103;103;99;97;104;93;96;92;103;102;95;95;91;109;102;102;98;105;98;98;94;112;105;105;101;99;106;95;98;94;105;104;97;97;93;111;104;104;100;98;91;97;90;87;86;95;88;94;87;84;83;103;96;96;92;102;95;95;91;95;88;88;84;102;95;95;91;89;96;85;88;84;95;94;87;87;83;101;94;94;90;92;85;91;84;81;80;99;92;98;91;88;87;86;93;82;85;81;92;100;93;93;89;107;100;100;96;94;101;90;93;89;100;99;92;92;88;106;99;99;95;110;103;103;99;107;100;100;96;114;107;107;103;101;108;97;100;96;107;109;102;102;98;106;99;99;95;113;106;106;102;101;94;94;90;98;91;91;87;105;98;98;94;92;99;88;91;87;98;100;93;93;89;97;90;90;86;104;97;97;93;108;101;101;97;105;98;98;94;112;105;105;101;99;106;95;98;94;105;107;100;100;96;104;97;97;93;111;104;104;
228;232;233;237;238;243;239;243;243;249;237;241;241;247;241;237;247;243;249;239;244;248;248;254;242;246;246;252;223;227;228;232;233;238;226;230;231;235;236;241;237;241;241;247;235;239;239;245;239;235;245;241;247;237;242;246;246;252;240;244;244;250;234;238;238;244;232;236;236;242;236;232;242;238;244;234;239;243;243;249;237;241;241;247;233;237;238;242;243;248;237;241;242;246;247;252;230;234;234;240;235;239;239;245;244;248;248;254;242;246;246;252;246;242;252;248;254;244;249;253;253;259;247;251;251;257;248;252;253;257;258;263;246;250;251;255;256;261;250;246;256;252;258;248;241;245;245;251;239;243;243;249;243;239;249;245;251;241;246;250;250;256;244;248;248;254;230;234;234;240;241;245;245;251;239;243;243;249;243;239;249;245;251;241;235;239;239;245;246;250;250;256;244;248;248;254;235;239;239;245;246;250;250;256;244;248;248;254;248;244;254;250;256;246;240;244;244;250;251;255;255;261;249;253;253;259;233;237;237;243;244;248;248;254;242;246;246;252;246;242;252;248;254;244;238;242;242;248;249;253;253;259;247;251;251;
100;100;93;93;89;97;90;90;86;104;97;97;93;91;98;87;90;86;97;99;92;92;88;96;89;89;85;103;96;96;92;97;90;96;89;86;85;105;98;98;94;104;97;97;93;94;87;93;86;83;82;101;94;100;93;90;89;88;95;84;87;83;94;102;95;95;91;109;102;102;98;96;103;92;95;91;102;101;94;94;90;108;101;101;97;106;99;99;95;103;96;96;92;110;103;103;99;97;104;93;96;92;103;105;98;98;94;102;95;95;91;109;102;102;98;97;90;90;86;94;87;87;83;101;94;94;90;88;95;84;87;83;94;96;89;89;85;93;86;86;82;100;93;93;89;104;97;97;93;101;94;94;90;108;101;101;97;95;102;91;94;90;101;103;96;96;92;100;93;93;89;107;100;100;96;96;89;89;85;93;86;86;82;100;93;93;89;87;94;83;86;82;93;95;88;88;84;92;85;85;81;99;92;92;88;93;86;92;85;82;81;101;94;94;90;100;93;93;89;90;83;89;82;79;78;97;90;96;89;86;85;84;91;80;83;79;90;98;91;91;87;105;98;98;94;92;99;88;91;87;98;97;90;90;86;
257;240;244;244;250;251;255;255;261;249;253;253;259;253;249;259;255;261;251;245;249;249;255;256;260;260;266;254;258;258;264;244;248;249;253;254;259;237;241;241;247;242;246;246;252;255;259;260;264;265;270;253;257;258;262;263;268;257;253;263;259;265;255;248;252;252;258;246;250;250;256;250;246;256;252;258;248;253;257;257;263;251;255;255;261;234;238;238;244;245;249;249;255;243;247;247;253;247;243;253;249;255;245;239;243;243;249;250;254;254;260;248;252;252;258;239;243;243;249;250;254;254;260;248;252;252;258;252;248;258;254;260;250;244;248;248;254;255;259;259;265;253;257;257;263;237;241;241;247;248;252;252;258;246;250;250;256;250;246;256;252;258;248;242;246;246;252;253;257;257;263;251;255;255;261;244;248;248;254;255;259;259;265;253;257;257;263;257;253;263;259;265;255;249;253;253;259;260;264;264;270;258;262;262;268;248;252;253;257;258;263;241;245;245;251;246;250;250;256;259;263;264;268;269;274;257;261;262;266;267;272;261;257;267;263;269;259;252;256;256;262;250;254;254;260;254;250;260;256;262;252;257;261;261;267;
104;97;97;93;106;99;105;98;95;94;103;96;96;92;110;103;103;99;97;104;93;96;92;103;102;95;95;91;109;102;102;98;107;100;100;96;106;99;99;95;104;97;97;93;111;104;104;100;98;105;94;97;93;104;103;96;96;92;110;103;103;99;115;108;114;107;104;103;112;105;105;101;119;112;112;108;106;113;102;105;101;112;111;104;104;100;118;111;111;107;116;109;109;105;115;108;108;104;113;106;106;102;120;113;113;109;107;114;103;106;102;113;112;105;105;101;119;112;112;108;114;107;113;106;103;102;111;104;104;100;118;111;111;107;105;112;101;104;100;111;110;103;103;99;117;110;110;106;
255;259;259;265;226;230;231;235;236;241;237;241;241;247;235;239;239;245;239;235;245;241;247;237;242;246;246;252;240;244;244;250;224;228;228;234;229;233;233;239;235;239;239;245;233;237;237;243;237;233;243;239;245;235;240;244;244;250;238;242;242;248;221;225;226;230;231;236;232;236;236;242;230;234;234;240;234;230;240;236;242;232;237;241;241;247;235;239;239;245;219;223;223;229;224;228;228;234;230;234;234;240;228;232;232;238;232;228;238;234;240;230;235;239;239;245;233;237;237;243;222;226;227;231;232;237;233;237;237;243;231;235;235;241;235;231;241;237;243;233;238;242;242;248;236;240;240;246;
