405;446;424;465;465;506;487;389;430;408;449;491;532;510;551;551;592;573;459;500;478;519;371;433;411;390;452;431;355;374;425;457;444;476;517;410;451;394;496;537;464;397;370;411;389;430;430;471;452;354;395;373;414;336;398;376;355;417;396;320;339;363;382;456;497;475;516;516;557;538;424;465;443;484;390;422;409;441;482;375;416;359;362;461;502;429;437;478;456;497;497;538;519;421;462;440;481;523;564;542;583;583;624;605;491;532;510;551;403;465;443;422;484;463;387;406;457;489;476;508;549;442;483;426;528;569;496;429;378;419;397;438;438;479;460;362;403;381;422;464;505;483;524;524;565;546;432;473;451;492;344;406;384;363;425;404;328;347;398;430;417;449;490;383;424;367;469;510;437;370;
604;552;564;528;546;510;534;635;583;595;559;548;496;508;472;490;454;478;571;519;531;495;619;576;588;595;552;577;650;626;586;563;562;539;521;592;574;623;536;518;559;616;649;597;609;573;591;555;579;680;628;640;604;664;621;633;640;597;622;695;671;647;623;593;541;553;517;535;499;523;616;564;576;540;631;608;607;584;566;637;619;668;661;581;563;604;602;550;562;526;544;508;532;633;581;593;557;546;494;506;470;488;452;476;569;517;529;493;617;574;586;593;550;575;648;624;584;561;560;537;519;590;572;621;534;516;557;614;631;579;591;555;573;537;561;662;610;622;586;575;523;535;499;517;481;505;598;546;558;522;646;603;615;622;579;604;677;653;613;590;589;566;548;619;601;650;563;545;586;643;
max x = 624
max y = 695
min x = 320
min y = 452
