487;506;430;449;446;487;465;389;430;408;433;412;355;452;431;374;392;433;412;355;411;490;451;433;394;436;397;446;465;405;446;424;449;410;416;390;429;371;441;415;454;452;395;398;377;320;363;471;414;417;396;339;382;411;452;354;395;357;398;377;320;363;430;373;376;455;416;398;359;401;362;411;430;370;411;389;414;375;381;355;394;336;406;380;419;573;592;532;573;551;519;538;498;517;478;519;497;576;537;522;483;532;551;491;532;510;535;496;502;476;515;457;527;501;540;500;519;459;500;478;503;464;444;483;425;469;508;538;557;497;538;516;484;503;463;482;443;484;462;541;502;487;448;497;516;456;497;475;500;461;467;441;480;422;492;466;505;465;484;424;465;443;468;429;409;448;390;434;473;519;538;462;481;478;519;497;421;462;440;465;444;387;484;463;406;424;465;444;387;443;522;483;465;426;468;429;478;497;437;478;456;481;442;448;422;461;403;473;447;486;605;624;564;605;583;551;570;530;549;510;551;529;608;569;554;515;564;583;523;564;542;567;528;534;508;547;489;559;533;572;532;551;491;532;510;535;496;476;515;457;501;540;510;460;479;
550;510;599;559;586;534;546;635;583;595;592;617;666;552;577;626;628;576;601;650;588;555;574;604;623;597;616;568;528;604;552;564;573;592;592;595;568;619;601;604;577;595;644;637;662;711;663;555;604;597;622;671;623;631;579;680;628;673;621;646;695;647;591;640;633;600;619;649;668;642;661;613;573;649;597;609;618;637;637;640;613;664;646;649;622;494;454;530;478;490;536;496;561;521;572;520;532;499;518;541;560;512;472;548;496;508;517;536;536;539;512;563;545;548;521;535;495;571;519;531;540;559;562;535;586;571;544;539;499;575;523;535;581;541;606;566;617;565;577;544;563;586;605;557;517;593;541;553;562;581;581;584;557;608;590;593;566;580;540;616;564;576;585;604;607;580;631;616;589;548;508;597;557;584;532;544;633;581;593;590;615;664;550;575;624;626;574;599;648;586;553;572;602;621;595;614;566;526;602;550;562;571;590;590;593;566;617;599;602;575;492;452;528;476;488;534;494;559;519;570;518;530;497;516;539;558;510;470;546;494;506;515;534;534;537;510;561;543;546;519;533;493;569;517;529;538;557;560;533;584;569;542;529;577;537;
403;422;419;460;438;362;403;381;406;385;328;425;404;347;365;406;385;328;384;463;424;406;367;409;370;419;438;378;419;397;422;383;389;363;402;344;414;388;427;546;565;505;546;524;492;511;471;490;451;492;470;549;510;495;456;505;524;464;505;483;508;469;475;449;488;430;500;474;513;473;492;432;473;451;476;437;417;456;398;442;481;
626;586;613;561;573;662;610;622;619;644;693;579;604;653;655;603;628;677;615;582;601;631;650;624;643;595;555;631;579;591;600;619;619;622;595;646;628;631;604;521;481;557;505;517;563;523;588;548;599;547;559;526;545;568;587;539;499;575;523;535;544;563;563;566;539;590;572;575;548;562;522;598;546;558;567;586;589;562;613;598;571;
max x = 624
max y = 711
min x = 320
min y = 452
