Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
49109
491.09
Total: 491.1
Suportadas = 99
Nao suportadas = 2814
TOTAL DE SOLUCOES = 2913

SUPORTADAS: 

Arvore 1
11 16 0 90
1 2 1 84
15 38 1 91
16 21 1 96
0 10 1 97
8 29 1 97
14 30 1 98
12 35 2 84
14 26 2 86
8 32 2 87
12 29 2 87
28 37 2 93
7 11 2 94
14 31 2 95
12 38 2 96
33 37 3 88
1 35 3 91
11 39 3 93
16 38 3 94
5 19 3 95
18 35 3 96
3 21 4 82
20 24 4 85
23 29 4 85
17 18 4 86
34 37 4 89
1 4 4 93
3 26 4 94
12 28 4 94
6 31 4 95
4 20 5 83
5 18 5 83
25 28 5 85
9 13 5 88
13 30 6 90
6 22 7 81
0 37 7 84
0 36 8 83
8 27 9 79
(133 3491)

Arvore 2
11 16 0 90
1 2 1 84
15 38 1 91
12 35 2 84
14 26 2 86
8 32 2 87
12 29 2 87
16 21 1 96
0 10 1 97
8 29 1 97
14 30 1 98
28 37 2 93
7 11 2 94
14 31 2 95
33 37 3 88
12 38 2 96
3 21 4 82
3 29 4 83
1 35 3 91
20 24 4 85
23 29 4 85
11 39 3 93
17 18 4 86
5 19 3 95
18 35 3 96
34 37 4 89
4 20 5 83
5 18 5 83
25 28 5 85
1 4 4 93
3 26 4 94
12 28 4 94
6 31 4 95
9 13 5 88
6 22 7 81
13 30 6 90
0 37 7 84
0 36 8 83
8 27 9 79
(134 3480)

Arvore 3
1 2 1 84
11 16 0 90
12 35 2 84
14 26 2 86
15 38 1 91
8 32 2 87
12 29 2 87
3 21 4 82
3 29 4 83
7 8 4 83
16 21 1 96
33 37 3 88
0 10 1 97
8 29 1 97
28 37 2 93
20 24 4 85
23 29 4 85
14 30 1 98
17 18 4 86
14 31 2 95
1 35 3 91
4 20 5 83
5 18 5 83
12 38 2 96
11 39 3 93
34 37 4 89
25 28 5 85
5 19 3 95
18 35 3 96
9 13 5 88
1 4 4 93
6 22 7 81
3 26 4 94
12 28 4 94
6 31 4 95
0 37 7 84
13 30 6 90
0 36 8 83
8 27 9 79
(136 3469)

Arvore 4
1 2 1 84
11 16 0 90
12 35 2 84
14 26 2 86
15 38 1 91
8 32 2 87
12 29 2 87
3 21 4 82
3 29 4 83
7 8 4 83
16 21 1 96
33 37 3 88
0 10 1 97
8 29 1 97
28 37 2 93
20 24 4 85
23 29 4 85
14 30 1 98
17 18 4 86
14 31 2 95
1 35 3 91
4 20 5 83
5 18 5 83
12 38 2 96
11 39 3 93
34 37 4 89
25 28 5 85
5 19 3 95
18 35 3 96
9 13 5 88
1 4 4 93
6 22 7 81
3 26 4 94
12 28 4 94
6 38 8 78
0 37 7 84
13 30 6 90
0 36 8 83
8 27 9 79
(140 3452)

Arvore 5
1 2 1 84
11 16 0 90
12 35 2 84
14 26 2 86
8 32 2 87
12 29 2 87
15 38 1 91
3 21 4 82
3 29 4 83
7 8 4 83
33 37 3 88
20 24 4 85
23 29 4 85
16 21 1 96
28 37 2 93
17 18 4 86
0 10 1 97
8 29 1 97
4 20 5 83
5 18 5 83
14 30 1 98
1 35 3 91
14 31 2 95
25 28 5 85
12 38 2 96
34 37 4 89
2 39 6 82
5 19 3 95
9 13 5 88
6 22 7 81
18 35 3 96
6 38 8 78
1 4 4 93
3 26 4 94
12 28 4 94
0 37 7 84
8 27 9 79
13 30 6 90
0 36 8 83
(143 3441)

Arvore 6
1 2 1 84
11 16 0 90
12 35 2 84
14 26 2 86
8 32 2 87
12 29 2 87
15 38 1 91
3 21 4 82
3 29 4 83
7 8 4 83
33 37 3 88
20 24 4 85
23 29 4 85
17 18 4 86
16 21 1 96
4 20 5 83
5 18 5 83
28 37 2 93
0 10 1 97
8 29 1 97
1 35 3 91
14 30 1 98
25 28 5 85
14 31 2 95
2 39 6 82
34 37 4 89
12 38 2 96
6 22 7 81
6 38 8 78
9 13 5 88
5 19 3 95
18 35 3 96
1 4 4 93
26 33 8 80
0 37 7 84
3 26 4 94
8 27 9 79
0 36 8 83
13 30 6 90
(147 3427)

Arvore 7
1 2 1 84
12 35 2 84
11 16 0 90
14 26 2 86
8 32 2 87
12 29 2 87
3 21 4 82
15 38 1 91
3 29 4 83
7 8 4 83
20 24 4 85
23 29 4 85
33 37 3 88
4 20 5 83
5 18 5 83
17 18 4 86
28 37 2 93
16 21 1 96
2 39 6 82
25 28 5 85
1 35 3 91
7 11 2 94
0 10 1 97
34 37 4 89
14 31 2 95
6 38 8 78
14 30 1 98
6 22 7 81
12 38 2 96
9 13 5 88
26 33 8 80
5 19 3 95
0 37 7 84
1 4 4 93
18 35 3 96
8 27 9 79
3 26 4 94
36 39 10 77
13 30 6 90
(150 3418)

Arvore 8
1 2 1 84
12 35 2 84
11 16 0 90
14 26 2 86
8 32 2 87
12 29 2 87
3 21 4 82
15 38 1 91
3 29 4 83
7 8 4 83
20 24 4 85
23 29 4 85
33 37 3 88
4 20 5 83
5 18 5 83
17 18 4 86
2 39 6 82
28 37 2 93
25 28 5 85
16 21 1 96
1 35 3 91
7 11 2 94
0 10 1 97
6 38 8 78
34 37 4 89
6 22 7 81
14 31 2 95
14 30 1 98
12 38 2 96
9 13 5 88
26 33 8 80
0 37 7 84
5 19 3 95
8 27 9 79
20 27 9 79
18 35 3 96
36 39 10 77
