Fim da primeira fase ... 
0.02
Fim da segunda fase ... 
91519
915.19
Total: 915.21
Suportadas = 101
Nao suportadas = 851
TOTAL DE SOLUCOES = 952

SUPORTADAS: 

Arvore 1
21 25 0 35
0 14 0 42
9 13 0 48
15 35 0 52
7 33 0 61
18 32 1 22
33 42 1 26
6 12 1 33
15 23 1 36
0 24 1 39
6 35 1 41
16 36 1 57
28 43 1 75
27 42 1 84
0 35 1 89
10 16 1 89
21 31 1 98
1 12 2 36
3 21 2 47
1 40 2 53
21 42 2 64
5 10 2 81
12 31 2 81
33 44 2 90
25 32 2 96
17 26 3 25
17 33 3 27
10 21 3 35
4 30 3 41
15 34 3 47
35 43 3 47
13 35 3 51
3 11 3 52
25 38 3 54
2 43 4 28
34 41 4 50
19 25 5 32
4 27 5 34
29 43 5 79
16 37 6 23
1 20 6 45
3 8 8 34
7 39 10 61
20 22 13 17
(121 2257)

Arvore 2
21 25 0 35
0 14 0 42
9 13 0 48
15 35 0 52
7 33 0 61
18 32 1 22
33 42 1 26
6 12 1 33
15 23 1 36
0 24 1 39
6 35 1 41
16 36 1 57
28 43 1 75
27 42 1 84
0 35 1 89
10 16 1 89
1 12 2 36
21 31 1 98
3 21 2 47
1 40 2 53
21 42 2 64
5 10 2 81
12 31 2 81
17 26 3 25
32 44 3 25
17 33 3 27
33 44 2 90
10 21 3 35
4 30 3 41
15 34 3 47
35 43 3 47
13 35 3 51
3 11 3 52
25 38 3 54
2 43 4 28
34 41 4 50
19 25 5 32
4 27 5 34
29 43 5 79
16 37 6 23
1 20 6 45
3 8 8 34
7 39 10 61
20 22 13 17
(122 2186)

Arvore 3
21 25 0 35
0 14 0 42
9 13 0 48
15 35 0 52
18 32 1 22
33 42 1 26
7 33 0 61
6 12 1 33
15 23 1 36
0 24 1 39
6 35 1 41
16 36 1 57
1 12 2 36
28 43 1 75
3 21 2 47
27 42 1 84
1 40 2 53
0 35 1 89
10 16 1 89
17 26 3 25
32 44 3 25
17 33 3 27
21 31 1 98
21 42 2 64
10 21 3 35
7 35 3 38
4 30 3 41
5 10 2 81
15 34 3 47
35 43 3 47
13 35 3 51
3 11 3 52
25 38 3 54
33 44 2 90
2 43 4 28
34 41 4 50
19 25 5 32
4 27 5 34
16 37 6 23
29 43 5 79
1 20 6 45
3 8 8 34
7 39 10 61
20 22 13 17
(123 2143)

Arvore 4
21 25 0 35
0 14 0 42
9 13 0 48
18 32 1 22
15 35 0 52
33 42 1 26
6 12 1 33
7 33 0 61
15 23 1 36
0 24 1 39
6 35 1 41
16 36 1 57
1 12 2 36
3 21 2 47
28 43 1 75
17 26 3 25
32 44 3 25
1 40 2 53
17 33 3 27
27 42 1 84
0 35 1 89
10 16 1 89
10 21 3 35
21 42 2 64
7 35 3 38
4 30 3 41
21 31 1 98
15 34 3 47
35 43 3 47
13 35 3 51
3 11 3 52
5 10 2 81
25 38 3 54
2 43 4 28
26 32 3 59
34 41 4 50
19 25 5 32
4 27 5 34
16 37 6 23
1 20 6 45
29 43 5 79
3 8 8 34
7 39 10 61
20 22 13 17
(124 2112)

Arvore 5
21 25 0 35
0 14 0 42
9 13 0 48
18 32 1 22
15 35 0 52
33 42 1 26
6 12 1 33
7 33 0 61
15 23 1 36
0 24 1 39
6 35 1 41
16 36 1 57
1 12 2 36
3 21 2 47
28 43 1 75
17 26 3 25
32 44 3 25
1 40 2 53
17 33 3 27
27 42 1 84
10 21 3 35
6 24 2 62
10 16 1 89
21 42 2 64
7 35 3 38
4 30 3 41
21 31 1 98
15 34 3 47
35 43 3 47
13 35 3 51
3 11 3 52
25 38 3 54
2 43 4 28
5 10 2 81
26 32 3 59
34 41 4 50
19 25 5 32
4 27 5 34
16 37 6 23
1 20 6 45
6 29 7 25
3 8 8 34
7 39 10 61
20 22 13 17
(127 2031)

Arvore 6
21 25 0 35
0 14 0 42
18 32 1 22
9 13 0 48
33 42 1 26
15 35 0 52
6 12 1 33
15 23 1 36
7 33 0 61
0 24 1 39
6 35 1 41
16 36 1 57
1 12 2 36
3 21 2 47
17 26 3 25
32 44 3 25
17 33 3 27
28 43 1 75
1 40 2 53
10 21 3 35
7 35 3 38
27 42 1 84
6 24 2 62
4 30 3 41
21 42 2 64
10 16 1 89
10 31 3 47
15 34 3 47
35 43 3 47
2 43 4 28
13 35 3 51
3 11 3 52
25 38 3 54
5 10 2 81
26 32 3 59
34 41 4 50
19 25 5 32
4 27 5 34
16 37 6 23
1 20 6 45
6 29 7 25
3 8 8 34
7 39 10 61
20 22 13 17
(129 1980)

Arvore 7
21 25 0 35
0 14 0 42
18 32 1 22
33 42 1 26
9 13 0 48
15 35 0 52
6 12 1 33
15 23 1 36
0 24 1 39
7 33 0 61
6 35 1 41
1 12 2 36
16 36 1 57
17 26 3 25
32 44 3 25
3 21 2 47
17 33 3 27
1 40 2 53
28 43 1 75
10 21 3 35
7 35 3 38
4 30 3 41
6 24 2 62
6 25 4 21
27 42 1 84
10 31 3 47
15 34 3 47
35 43 3 47
10 16 1 89
2 43 4 28
13 35 3 51
3 11 3 52
25 38 3 54
26 32 3 59
5 10 2 81
34 41 4 50
19 25 5 32
4 27 5 34
16 37 6 23
1 20 6 45
6 29 7 25
3 8 8 34
7 39 10 61
20 22 13 17
(131 1937)

Arvore 8
21 25 0 35
18 32 1 22
0 14 0 42
33 42 1 26
9 13 0 48
15 35 0 52
6 12 1 33
15 23 1 36
0 24 1 39
6 35 1 41
7 33 0 61
1 12 2 36
16 36 1 57
17 26 3 25
32 44 3 25
17 33 3 27
3 21 2 47
1 40 2 53
10 21 3 35
28 43 1 75
7 35 3 38
6 25 4 21
4 30 3 41
6 24 2 62
27 42 1 84
10 31 3 47
15 34 3 47
35 43 3 47
2 43 4 28
10 16 1 89
13 35 3 51
3 11 3 52
25 38 3 54
1 18 4 39
5 10 2 81
34 41 4 50
19 25 5 32
4 27 5 34
16 37 6 23
6 29 7 25
20 34 7 25
3 8 8 34
7 39 10 61
20 22 13 17
(133 1897)

Arvore 9
21 25 0 35
18 32 1 22
0 14 0 42
33 42 1 26
9 13 0 48
6 12 1 33
15 35 0 52
15 23 1 36
0 24 1 39
6 35 1 41
7 33 0 61
1 12 2 36
16 36 1 57
17 26 3 25
32 44 3 25
17 33 3 27
3 21 2 47
10 21 3 35
1 40 2 53
7 35 3 38
6 25 4 21
28 43 1 75
4 30 3 41
6 24 2 62
2 43 4 28
10 31 3 47
15 34 3 47
35 43 3 47
27 42 1 84
13 35 3 51
3 11 3 52
10 16 1 89
